Playlist,Channel Number,Total Channels in Playlist,Channel Status,Group Name,Channel Name,Channel ID,Codec,Bit Rate (kbps),Resolution,Frame Rate,Audio,Error Reason
playlist.m3u,10732,12381,Dead,LTVC / Daerah,Jowo Channel,manifest.mpd,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10745,12381,Dead,LTVC / Daerah,BADAR TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10685,12381,Dead,LTVC / NasioNaL DiGitaL 📡,Trans 7,2705,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10686,12381,Dead,LTVC / NasioNaL DiGitaL 📡,Trans TV,2704,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10730,12381,Dead,LTVC / Daerah,Riau TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10744,12381,Dead,LTVC / Daerah,DESA TV,chunklist_w373715534.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10737,12381,Dead,LTVC / Daerah,BMSTV,chunks.m3u8,Unknown,Unknown,Unknown,,Unknown,SSL/TLS error
playlist.m3u,10740,12381,Dead,LTVC / Daerah,Duta TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10589,12381,Alive,LTVC / No SignaL 📺,Musawwa,index.m3u8,H264,N/A,1080p,25,Unknown,
playlist.m3u,10743,12381,Dead,LTVC / Daerah,ADiTV Jogja,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10746,12381,Dead,LTVC / Daerah,TATV SOLO,chunks.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10751,12381,Dead,LTVC / Daerah,PON TV,chunks.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10756,12381,Dead,LTVC / Daerah,MTA TV,index.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 400
playlist.m3u,10757,12381,Dead,LTVC / Daerah,Sampit TV,chunklist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10713,12381,Dead,LTVC / NasioNaL DiGitaL 📡,SCTV Digital,Smart.php?id=SCTV,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10759,12381,Dead,LTVC / Daerah,Tegar TV,chunklist_w1639503258.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10588,12381,Alive,LTVC / No SignaL 📺,Voice of Palestine,index.m3u8,H264,N/A,1080p,25,Unknown,
playlist.m3u,10761,12381,Dead,LTVC / Daerah,JTV,index.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 400
playlist.m3u,10762,12381,Dead,LTVC / Daerah,JakTV,JakTV.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10758,12381,Dead,LTVC / Daerah,RBTV BENGKULU,ch59.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10587,12381,Alive,LTVC / No SignaL 📺,Palestine TV,index.m3u8,H264,N/A,1080p,25,66 kbps AAC,
playlist.m3u,10765,12381,Dead,LTVC / Daerah,Jawapos TV,chunks.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10736,12381,Dead,LTVC / Daerah,ATV Malang,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10738,12381,Dead,LTVC / Daerah,CTV Banten,lihattv.m3u8?,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10766,12381,Dead,LTVC / Daerah,Kawanua TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10739,12381,Dead,LTVC / Daerah,PRIMA TV,chunks.m3u8?,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10747,12381,Dead,LTVC / Daerah,Jambi TV,live.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10748,12381,Dead,LTVC / Daerah,JekTv Jambi,live.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10749,12381,Dead,LTVC / Daerah,Lombok TV,chunklist_w1995349508.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10771,12381,Dead,LTVC / Daerah,TVKU,live.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection refused
playlist.m3u,10750,12381,Dead,LTVC / Daerah,PAL TV,chunklist_w1008809263.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10770,12381,Dead,LTVC / Daerah,ADiTV,chunks.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10752,12381,Dead,LTVC / Daerah,RB TV,chunklist_w738345439.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10753,12381,Dead,LTVC / Daerah,Radar Lampung TV,chunklist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10754,12381,Dead,LTVC / Daerah,SMTV Sumedang,live.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10755,12381,Dead,LTVC / Daerah,Jawa Pos TV,live.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10779,12381,Dead,LTVC / Daerah,Bandung TV Vision+,BandungTV.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10772,12381,Dead,LTVC / Daerah,PRIMA TV,chunks.m3u8?nimblesessionid=673726,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10773,12381,Dead,LTVC / Daerah,SAKTI TV,chunks.m3u8?nimblesessionid=1227279,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10783,12381,Dead,LTVC / Daerah,Cahaya TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10780,12381,Dead,LTVC / Daerah,Banjar TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10785,12381,Dead,LTVC / Daerah,GPR TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10760,12381,Dead,LTVC / Daerah,TVPI,chunklist_w1141324132_b1996608_sleng.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10784,12381,Dead,LTVC / Daerah,DMTV Malang,ch51.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10788,12381,Dead,LTVC / Daerah,DTVI,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10763,12381,Dead,LTVC / Daerah,BBS TV,bbstv.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10764,12381,Dead,LTVC / Daerah,Jawa Pos TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10790,12381,Dead,LTVC / Games 🎮,Mobile Legend MPL,index.m3u8?id=UC1dGHGJTXU_dkiR8tW3qQgg,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10792,12381,Dead,LTVC / Games 🎮,Bumblebee TV FGTV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10793,12381,Dead,LTVC / Games 🎮,Dunia Games TV,manifest.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 400
playlist.m3u,10794,12381,Dead,LTVC / Games 🎮,eGG TV,default_primary.mpd,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10789,12381,Dead,LTVC / Daerah,Garda TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10795,12381,Geoblocked,LTVC / Games 🎮,Pluto TV Gamer,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10796,12381,Geoblocked,LTVC / Games 🎮,IGN,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT=%7BTARGETOPT%7D&deviceId=%7BPSID%7D&advertisingId=%7BPSID%7D&us_privacy=1YNY&samsung_app_domain=%7BAPP_DOMAIN%7D&samsung_app_name=%7BAPP_NAME%7D&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10797,12381,Geoblocked,LTVC / Games 🎮,MinecrafTV,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10798,12381,Geoblocked,LTVC / Games 🎮,Gameplay: Roblox,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10799,12381,Geoblocked,LTVC / Games 🎮,Gameplay: Fortnite,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10800,12381,Geoblocked,LTVC / Games 🎮,Gameplay: Sports,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10801,12381,Geoblocked,LTVC / Games 🎮,Gameplay: Call of Duty,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10802,12381,Geoblocked,LTVC / Games 🎮,Pluto TV E-Sports,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10803,12381,Geoblocked,LTVC / Games 🎮,Gaming TV,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT={TARGETOPT}&deviceId={PSID}&advertisingId={PSID}&us_privacy=1YNY&samsung_app_domain={APP_DOMAIN}&samsung_app_name={APP_NAME}&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10805,12381,Geoblocked,LTVC / Games 🎮,ESR 24/7,master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT=%7BTARGETOPT%7D&deviceId=%7BPSID%7D&advertisingId=%7BPSID%7D&us_privacy=1YNY&samsung_app_domain=%7BAPP_DOMAIN%7D&samsung_app_name=%7BAPP_NAME%7D&profileLimit=&profileFloor=&embedPartner=samsung-tvplus,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10806,12381,Dead,LTVC / Religi 🕋,Muslim TV,Unknown,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10667,12381,Alive,LTVC / NasioNaL DiGitaL 📡,CNBC INDONESIA,CNBC-HD.m3u8,Unknown,N/A,Unknown,,130 kbps AAC,
playlist.m3u,10768,12381,Dead,LTVC / Daerah,Balikpapan TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10769,12381,Dead,LTVC / Daerah,JAMBI TV,chunklist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10809,12381,Geoblocked,LTVC / Religi 🕋,Makkah,index.m3u8,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10810,12381,Geoblocked,LTVC / Religi 🕋,Madinah,index.m3u8,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10812,12381,Dead,LTVC / Religi 🕋,Makkah TV,www.visionplus.id,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10774,12381,Dead,LTVC / Daerah,Duta TV,chunks.m3u8?nimblesessionid=703711,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10775,12381,Dead,LTVC / Daerah,Padang TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10776,12381,Dead,LTVC / Daerah,Pon TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10777,12381,Dead,LTVC / Daerah,Radar TV Lampung,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10814,12381,Dead,LTVC / Religi 🕋,Makkah TV 2,7.m3u8,Unknown,Unknown,Unknown,,Unknown,Unrecognized content type: text/html; charset=ISO-8859-1
playlist.m3u,10778,12381,Dead,LTVC / Daerah,RCTV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10816,12381,Dead,LTVC / Religi 🕋,Makkah TV*,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10781,12381,Dead,LTVC / Daerah,Batam TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10782,12381,Dead,LTVC / Daerah,Batu TV,index.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10819,12381,Dead,LTVC / Religi 🕋,Madinah TV 1,6.m3u8,Unknown,Unknown,Unknown,,Unknown,Unrecognized content type: text/html; charset=ISO-8859-1
playlist.m3u,10811,12381,Dead,LTVC / Religi 🕋,Makkah Live 🕋 ☪,index.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10823,12381,Dead,LTVC / Religi 🕋,SJP,index.m3u8?id=UCoPO7QD-HlBn7B02OMOsJJQ,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10825,12381,Dead,LTVC / Religi 🕋,TV9,Unknown,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10817,12381,Dead,LTVC / Religi 🕋,Madinah Live ☪,index.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10826,12381,Dead,LTVC / Religi 🕋,TV Muhammadiyah,Unknown,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10804,12381,Alive,LTVC / Games 🎮,eSports Max TV,playlist.m3u8,H264,N/A,1080p,30,187 kbps AAC,
playlist.m3u,10829,12381,Dead,LTVC / Religi 🕋,Tawaf TV,Unknown,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10830,12381,Dead,LTVC / Religi 🕋,Al Quran Al Kareem 1,Unknown,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10820,12381,Geoblocked,LTVC / Religi 🕋,Madinah ☪,index.m3u8,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10832,12381,Dead,LTVC / Religi 🕋,MTA TV,manifest.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 400
playlist.m3u,10813,12381,Dead,LTVC / Religi 🕋,Makkah TV 1,master.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10827,12381,Geoblocked,LTVC / Religi 🕋,EWTN,index.m3u8,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10818,12381,Dead,LTVC / Religi 🕋,Madinah TV,master.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10824,12381,Dead,LTVC / Religi 🕋,ID: Nabawi TV,306469,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10786,12381,Dead,LTVC / Daerah,SMTV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10828,12381,Geoblocked,LTVC / Religi 🕋,Ajwa TV HD,index.m3u8,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10787,12381,Dead,LTVC / Daerah,Sultra TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10821,12381,Dead,LTVC / Religi 🕋,Sunnah Jalan Pasti TV,ch17.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10839,12381,Dead,LTVC / Religi 🕋,IZZAH TV,803880915,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10791,12381,Dead,LTVC / Games 🎮,DensPlay,live.m3u8?app_type=web&userid=50n13N0v14nd1&tkn=829341hrjhaq0q30q&chname=DensPlay,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10840,12381,Dead,LTVC / Religi 🕋,Wesal TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10833,12381,Dead,LTVC / Religi 🕋,Naajiya TV,ch7.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10822,12381,Dead,LTVC / Religi 🕋,NIAGA TV,niagatv.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10815,12381,Geoblocked,LTVC / Religi 🕋,Makkah ☪,index.m3u8,Unknown,Unknown,Unknown,,Unknown,
playlist.m3u,10842,12381,Dead,LTVC / Religi 🕋,RASYAAD TV,ch6.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10838,12381,Dead,LTVC / Religi 🕋,muadzTV,ch5.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10846,12381,Dead,LTVC / Religi 🕋,ASHIIL TV,ch2.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10848,12381,Dead,LTVC / Religi 🕋,AHSAN TV,ch4.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10849,12381,Dead,LTVC / Religi 🕋,ALFURQON TV,ch24.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10850,12381,Dead,LTVC / Religi 🕋,HIJRAH TV,ch8.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10843,12381,Dead,LTVC / Religi 🕋,MEDS TV ACEH,ch23.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10854,12381,Dead,LTVC / Religi 🕋,Reformed 21,Unknown,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10844,12381,Dead,LTVC / Religi 🕋,UFA TV,ch27.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10855,12381,Dead,LTVC / Religi 🕋,Life,Unknown,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10712,12381,Alive,LTVC / NasioNaL DiGitaL 📡,RCTI 🔵,rcti2023.m3u8,H264,N/A,1080p,25,127 kbps AAC,
playlist.m3u,10851,12381,Dead,LTVC / Religi 🕋,NIAGA TV,ch10.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10847,12381,Dead,LTVC / Religi 🕋,INSAN TV,ch1.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10853,12381,Dead,LTVC / Religi 🕋,BINBAZ TV,ch22.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10723,12381,Alive,LTVC / Nasional 🇮🇩,CNBC Indonesia,chunklist_w481242722_b384000_sleng.m3u8,H264,N/A,720p,25,130 kbps AAC,
playlist.m3u,10862,12381,Dead,LTVC / Religi 🕋,LIVE MAKKAH,AlQuranAlKareem.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10831,12381,Dead,LTVC / Religi 🕋,Al Quran Al Kareem 2,01.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10724,12381,Alive,LTVC / Nasional 🇮🇩,CNN Indonesia,chunklist_w528835010_b384000_sleng.m3u8,H264,N/A,720p,25,130 kbps AAC,
playlist.m3u,10865,12381,Dead,LTVC / Religi 🕋,MNC MUSLIM,MNCMuslim.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10808,12381,Alive,LTVC / Religi 🕋,Madinah HD,playlist.m3u8,H264,N/A,720p,26,66 kbps AAC,
playlist.m3u,10866,12381,Dead,Religi 🕋,TAWAF TV,TawafTV.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10868,12381,Dead,LTVC / Religi 🕋,TVMU HD,TVMuhammadiyahnow.mpd,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10835,12381,Dead,LTVC / Religi 🕋,RODJA TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10836,12381,Dead,LTVC / Religi 🕋,AL-ImanTV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10837,12381,Dead,LTVC / Religi 🕋,MGI TV,index.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10807,12381,Alive,LTVC / Religi 🕋,Makkah HD,playlist.m3u8,H264,N/A,720p,26,66 kbps AAC,
playlist.m3u,10873,12381,Dead,LTVC / Religi 🕋,010. ASTRO OASIS,11291,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10872,12381,Dead,LTVC / Religi 🕋,ASTRO AL HIJRAH,index.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10875,12381,Dead,LTVC / Religi 🕋,MGI TV YT,index.m3u8?id=UCOM0_JMqjaPDeta_ObATZ0w,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10874,12381,Dead,LTVC / Religi 🕋,PALIKO TV YT,index.m3u8?id=UCh1MTNbdd7X9Uwna7WabR2A,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10841,12381,Dead,LTVC / Religi 🕋,AL Sunnah Nabawi,01.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10876,12381,Dead,LTVC / Religi 🕋,NAAJIYA TV YT,index.m3u8?id=UCO4twEoisQIhNFqU1Sjyr0Q,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10877,12381,Dead,LTVC / Religi 🕋,AL-FURQON TV YT,index.m3u8?id=UC2FIGD4FVOSWL61jz_yd3HA,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10845,12381,Dead,LTVC / Religi 🕋,SURAU TV,chunklist_w121016467.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10870,12381,Dead,LTVC / Religi 🕋,SALING SAPA TV,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10852,12381,Dead,LTVC / Religi 🕋,HIDAYAH TV,chunklist_w1269386482.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10878,12381,Dead,LTVC / Religi 🕋,LIVE MAKKAH IMT,ch14.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10880,12381,Dead,LTVC / Religi 🕋,PALIKO TV IMT,ch31.m3u8?chcat=FTA&md5=PIk2DnmAEuUIFLYcfS0guA&expires=1737651282,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10857,12381,Dead,LTVC / Religi 🕋,Karbala Live 2,4980,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10856,12381,Dead,LTVC / Religi 🕋,Karbala Live 1,4979,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10879,12381,Dead,LTVC / Religi 🕋,LIVE MADINAH IMT,ch13.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10886,12381,Dead,LTVC / Religi 🕋,AL ARABY TV,chunklist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 500
playlist.m3u,10858,12381,Dead,LTVC / Religi 🕋,Karbala Live 4,4982,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10889,12381,Dead,LTVC / Religi 🕋,ALHURRA TV,master.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10859,12381,Dead,LTVC / Religi 🕋,Karbala Live 5,4983,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10891,12381,Dead,LTVC / Religi 🕋,KANI QURAN HD,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,DNS resolution failed
playlist.m3u,10883,12381,Dead,LTVC / Religi 🕋,AL-FURQON TV IMT,ch24.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10882,12381,Dead,LTVC / Religi 🕋,SALAM TV IMT,ch12.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10860,12381,Dead,LTVC / Religi 🕋,Karbala Live 6,4984,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10861,12381,Dead,LTVC / Religi 🕋,PEACE TV (ENGLISH) : PK,122766,Unknown,Unknown,Unknown,,Unknown,Connection timed out
playlist.m3u,10895,12381,Dead,LTVC / Religi 🕋,AFRICA TV 2,playlist.m3u8,Unknown,Unknown,Unknown,,Unknown,HTTP 404
playlist.m3u,10884,12381,Dead,LTVC / Religi 🕋,BINA MADANI OFF,ch20.m3u8,Unknown,Unknown,Unknown,,Unknown,Insufficient data received
playlist.m3u,10897,12381,Dead,LTVC / Religi 🕋,AL-AIMMA TV,h3b1rd584cpq8p60okoj01rnfigdcnia.m3u8,Unknown,Unknown,Unknown,,Unknown,Connection refused
